Time,PosX,PosY,PosZ,Altitude,VelX,VelY,VelZ,AccX,AccY,AccZ,AccGX,AccGY,AccGZ,Roll,Pitch,Yaw,GyroX,GyroY,GyroZ,AngularAccX,AngularAccY,AngularAccZ,YTVC,ZTVC,PitchSetpoint,YawSetpoint,Apogee
18.26,-165.40366,166.03547,-252.92471,252.92471,-11.59101,11.63528,46.68797,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.27,-165.51957,166.15182,-252.45685,252.45685,-11.59101,11.63528,46.78604,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.28,-165.63548,166.26818,-251.98801,251.98801,-11.59101,11.63528,46.88411,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.29,-165.75139,166.38453,-251.51819,251.51819,-11.59101,11.63528,46.98218,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.3,-165.8673,166.50088,-251.04739,251.04739,-11.59101,11.63528,47.08025,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.31,-165.98321,166.61724,-250.5756,250.5756,-11.59101,11.63528,47.17832,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.32,-166.09912,166.73359,-250.10284,250.10284,-11.59101,11.63528,47.27639,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.33,-166.21503,166.84994,-249.6291,249.6291,-11.59101,11.63528,47.37446,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.34,-166.33094,166.96629,-249.15437,249.15437,-11.59101,11.63528,47.47253,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.35,-166.44685,167.08265,-248.67866,248.67866,-11.59101,11.63528,47.5706,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.36,-166.56276,167.199,-248.20198,248.20198,-11.59101,11.63528,47.66867,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.37,-166.67867,167.31535,-247.72431,247.72431,-11.59101,11.63528,47.76674,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.38,-166.79458,167.43171,-247.24566,247.24566,-11.59101,11.63528,47.86481,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.39,-166.91049,167.54806,-246.76603,246.76603,-11.59101,11.63528,47.96288,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.4,-167.0264,167.66441,-246.28542,246.28542,-11.59101,11.63528,48.06095,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.41,-167.14231,167.78076,-245.80383,245.80383,-11.59101,11.63528,48.15902,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.42,-167.25822,167.89712,-245.32126,245.32126,-11.59101,11.63528,48.25709,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.43,-167.37413,168.01347,-244.83771,244.83771,-11.59101,11.63528,48.35516,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.44,-167.49004,168.12982,-244.35318,244.35318,-11.59101,11.63528,48.45323,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.45,-167.60595,168.24618,-243.86767,243.86767,-11.59101,11.63528,48.5513,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.46,-167.72186,168.36253,-243.38117,243.38117,-11.59101,11.63528,48.64937,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.47,-167.83777,168.47888,-242.8937,242.8937,-11.59101,11.63528,48.74744,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.48,-167.95368,168.59523,-242.40524,242.40524,-11.59101,11.63528,48.84551,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.49,-168.06959,168.71159,-241.91581,241.91581,-11.59101,11.63528,48.94358,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.5,-168.1855,168.82794,-241.42539,241.42539,-11.59101,11.63528,49.04165,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.51,-168.30141,168.94429,-240.93399,240.93399,-11.59101,11.63528,49.13972,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.52,-168.41732,169.06065,-240.44161,240.44161,-11.59101,11.63528,49.23779,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.53,-168.53323,169.177,-239.94826,239.94826,-11.59101,11.63528,49.33586,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.54,-168.64914,169.29335,-239.45392,239.45392,-11.59101,11.63528,49.43393,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.55,-168.76505,169.4097,-238.9586,238.9586,-11.59101,11.63528,49.532,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.56,-168.88096,169.52606,-238.4623,238.4623,-11.59101,11.63528,49.63007,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.57,-168.99687,169.64241,-237.96501,237.96501,-11.59101,11.63528,49.72814,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.58,-169.11278,169.75876,-237.46675,237.46675,-11.59101,11.63528,49.82621,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.59,-169.22869,169.87512,-236.96751,236.96751,-11.59101,11.63528,49.92428,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.6,-169.3446,169.99147,-236.46729,236.46729,-11.59101,11.63528,50.02235,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.61,-169.46051,170.10782,-235.96608,235.96608,-11.59101,11.63528,50.12042,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.62,-169.57642,170.22417,-235.4639,235.4639,-11.59101,11.63528,50.21849,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.63,-169.69233,170.34053,-234.96073,234.96073,-11.59101,11.63528,50.31656,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.64,-169.80824,170.45688,-234.45659,234.45659,-11.59101,11.63528,50.41463,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.65,-169.92415,170.57323,-233.95146,233.95146,-11.59101,11.63528,50.5127,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.66,-170.04006,170.68958,-233.44535,233.44535,-11.59101,11.63528,50.61077,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.67,-170.15597,170.80594,-232.93826,232.93826,-11.59101,11.63528,50.70884,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.68,-170.27188,170.92229,-232.43019,232.43019,-11.59101,11.63528,50.80691,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.69,-170.38779,171.03864,-231.92114,231.92114,-11.59101,11.63528,50.90498,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.7,-170.5037,171.155,-231.41111,231.41111,-11.59101,11.63528,51.00305,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.71,-170.61961,171.27135,-230.9001,230.9001,-11.59101,11.63528,51.10112,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.72,-170.73552,171.3877,-230.38811,230.38811,-11.59101,11.63528,51.19919,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.73,-170.85143,171.50405,-229.87514,229.87514,-11.59101,11.63528,51.29726,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.74,-170.96734,171.62041,-229.36118,229.36118,-11.59101,11.63528,51.39533,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.75,-171.08325,171.73676,-228.84625,228.84625,-11.59101,11.63528,51.4934,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.76,-171.19916,171.85311,-228.33033,228.33033,-11.59101,11.63528,51.59147,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.77,-171.31507,171.96947,-227.81344,227.81344,-11.59101,11.63528,51.68954,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.78,-171.43098,172.08582,-227.29556,227.29556,-11.59101,11.63528,51.78761,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.79,-171.54689,172.20217,-226.77671,226.77671,-11.59101,11.63528,51.88568,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.8,-171.6628,172.31852,-226.25687,226.25687,-11.59101,11.63528,51.98375,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.81,-171.77871,172.43488,-225.73605,225.73605,-11.59101,11.63528,52.08182,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.82,-171.89462,172.55123,-225.21425,225.21425,-11.59101,11.63528,52.17989,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.83,-172.01053,172.66758,-224.69147,224.69147,-11.59101,11.63528,52.27796,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.84,-172.12644,172.78394,-224.16771,224.16771,-11.59101,11.63528,52.37603,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.85,-172.24235,172.90029,-223.64297,223.64297,-11.59101,11.63528,52.4741,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.86,-172.35826,173.01664,-223.11725,223.11725,-11.59101,11.63528,52.57217,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.87,-172.47417,173.13299,-222.59055,222.59055,-11.59101,11.63528,52.67024,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.88,-172.59008,173.24935,-222.06286,222.06286,-11.59101,11.63528,52.76831,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.89,-172.70599,173.3657,-221.5342,221.5342,-11.59101,11.63528,52.86638,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.9,-172.8219,173.48205,-221.00456,221.00456,-11.59101,11.63528,52.96445,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.91,-172.93781,173.59841,-220.47393,220.47393,-11.59101,11.63528,53.06252,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.92,-173.05372,173.71476,-219.94232,219.94232,-11.59101,11.63528,53.16059,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.93,-173.16963,173.83111,-219.40974,219.40974,-11.59101,11.63528,53.25866,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.94,-173.28554,173.94746,-218.87617,218.87617,-11.59101,11.63528,53.35673,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.95,-173.40145,174.06382,-218.34162,218.34162,-11.59101,11.63528,53.4548,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.96,-173.51736,174.18017,-217.80609,217.80609,-11.59101,11.63528,53.55287,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.97,-173.63327,174.29652,-217.26958,217.26958,-11.59101,11.63528,53.65094,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.98,-173.74918,174.41287,-216.73209,216.73209,-11.59101,11.63528,53.74901,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
18.99,-173.86509,174.52923,-216.19362,216.19362,-11.59101,11.63528,53.84708,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.0,-173.981,174.64558,-215.65417,215.65417,-11.59101,11.63528,53.94515,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.01,-174.09691,174.76193,-215.11374,215.11374,-11.59101,11.63528,54.04322,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.02,-174.21282,174.87829,-214.57233,214.57233,-11.59101,11.63528,54.14129,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.03,-174.32873,174.99464,-214.02993,214.02993,-11.59101,11.63528,54.23936,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.04,-174.44464,175.11099,-213.48656,213.48656,-11.59101,11.63528,54.33743,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.05,-174.56055,175.22734,-212.9422,212.9422,-11.59101,11.63528,54.4355,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.06,-174.67646,175.3437,-212.39687,212.39687,-11.59101,11.63528,54.53357,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.07,-174.79237,175.46005,-211.85055,211.85055,-11.59101,11.63528,54.63164,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.08,-174.90828,175.5764,-211.30325,211.30325,-11.59101,11.63528,54.72971,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.09,-175.02419,175.69276,-210.75498,210.75498,-11.59101,11.63528,54.82778,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.1,-175.1401,175.80911,-210.20572,210.20572,-11.59101,11.63528,54.92585,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.11,-175.25601,175.92546,-209.65548,209.65548,-11.59101,11.63528,55.02392,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.12,-175.37192,176.04181,-209.10426,209.10426,-11.59101,11.63528,55.12199,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.13,-175.48783,176.15817,-208.55206,208.55206,-11.59101,11.63528,55.22006,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.14,-175.60374,176.27452,-207.99888,207.99888,-11.59101,11.63528,55.31813,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.15,-175.71965,176.39087,-207.44472,207.44472,-11.59101,11.63528,55.4162,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.16,-175.83556,176.50723,-206.88957,206.88957,-11.59101,11.63528,55.51427,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.17,-175.95147,176.62358,-206.33345,206.33345,-11.59101,11.63528,55.61234,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.18,-176.06738,176.73993,-205.77634,205.77634,-11.59101,11.63528,55.71041,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.19,-176.18329,176.85628,-205.21826,205.21826,-11.59101,11.63528,55.80848,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.2,-176.2992,176.97264,-204.65919,204.65919,-11.59101,11.63528,55.90655,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.21,-176.41511,177.08899,-204.09915,204.09915,-11.59101,11.63528,56.00462,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.22,-176.53102,177.20534,-203.53812,203.53812,-11.59101,11.63528,56.10269,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.23,-176.64693,177.3217,-202.97611,202.97611,-11.59101,11.63528,56.20076,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.24,-176.76284,177.43805,-202.41313,202.41313,-11.59101,11.63528,56.29883,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.25,-176.87875,177.5544,-201.84916,201.84916,-11.59101,11.63528,56.3969,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.26,-176.99466,177.67075,-201.28421,201.28421,-11.59101,11.63528,56.49497,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.27,-177.11057,177.78711,-200.71828,200.71828,-11.59101,11.63528,56.59304,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.28,-177.22648,177.90346,-200.15137,200.15137,-11.59101,11.63528,56.69111,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.29,-177.34239,178.01981,-199.58347,199.58347,-11.59101,11.63528,56.78918,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.3,-177.4583,178.13617,-199.0146,199.0146,-11.59101,11.63528,56.88725,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.31,-177.57421,178.25252,-198.44475,198.44475,-11.59101,11.63528,56.98532,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.32,-177.69012,178.36887,-197.87391,197.87391,-11.59101,11.63528,57.08339,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.33,-177.80603,178.48522,-197.3021,197.3021,-11.59101,11.63528,57.18146,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.34,-177.92194,178.60158,-196.7293,196.7293,-11.59101,11.63528,57.27953,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.35,-178.03785,178.71793,-196.15553,196.15553,-11.59101,11.63528,57.3776,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.36,-178.15376,178.83428,-195.58077,195.58077,-11.59101,11.63528,57.47567,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
19.37,-178.26967,178.95063,-195.00503,195.00503,-11.59101,11.63528,57.57374,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
